6, 1.4591479170272448
12, 1.4591479170272448
18, 1.4591479170272448
20, 1.6804820237218405
24, 1.4591479170272448
28, 1.8446958733715437
30, 1.4591479170272448
36, 1.4591479170272448
40, 1.6804820237218405
42, 1.4591479170272448
48, 1.4591479170272448
54, 1.4591479170272448
56, 1.8446958733715437
60, 1.4591479170272448
66, 1.4591479170272448
72, 1.4591479170272448
78, 1.4591479170272448
80, 1.6804820237218405
84, 1.4591479170272448
88, 1.8869744068751166
90, 1.4591479170272448
96, 1.4591479170272448
100, 1.6804820237218405
102, 1.4591479170272448
104, 1.9048626570753289
108, 1.4591479170272448
112, 1.8446958733715437
114, 1.4591479170272448
120, 1.4591479170272448
126, 1.4591479170272448
132, 1.4591479170272448
138, 1.4591479170272448
140, 1.6804820237218405
144, 1.4591479170272448
150, 1.4591479170272448
156, 1.4591479170272448
160, 1.6804820237218405
162, 1.4591479170272448
168, 1.4591479170272448
174, 1.4591479170272448
176, 1.8869744068751166
180, 1.4591479170272448
186, 1.4591479170272448
192, 1.4591479170272448
196, 1.8446958733715437
198, 1.4591479170272448
200, 1.6804820237218405
204, 1.4591479170272448
208, 1.9048626570753289
210, 1.4591479170272448
216, 1.4591479170272448
220, 1.6804820237218405
222, 1.4591479170272448
224, 1.8446958733715437
228, 1.4591479170272448
234, 1.4591479170272448
240, 1.4591479170272448
246, 1.4591479170272448
252, 1.4591479170272448
258, 1.4591479170272448
260, 1.6804820237218405
264, 1.4591479170272448
270, 1.4591479170272448
272, 1.8951723099310873
276, 1.4591479170272448
280, 1.6804820237218405
282, 1.4591479170272448
288, 1.4591479170272448
294, 1.4591479170272448
300, 1.4591479170272448
304, 1.9233902064323294
306, 1.4591479170272448
308, 1.8237715408956279
312, 1.4591479170272448
318, 1.4591479170272448
320, 1.6804820237218405
324, 1.4591479170272448
330, 1.4591479170272448
336, 1.4591479170272448
340, 1.6804820237218405
342, 1.4591479170272448
348, 1.4591479170272448
350, 1.9950908826270188
352, 1.869776259701792
354, 1.4591479170272448
360, 1.4591479170272448
364, 1.8446958733715437
366, 1.4591479170272448
368, 1.9566356657318242
372, 1.4591479170272448
378, 1.4591479170272448
380, 1.6804820237218405
384, 1.4591479170272448
390, 1.4591479170272448
392, 1.8446958733715437
396, 1.4591479170272448
400, 1.6804820237218405
402, 1.4591479170272448
408, 1.4591479170272448
414, 1.4591479170272448
416, 1.9048626570753289
420, 1.4591479170272448
426, 1.4591479170272448
432, 1.4591479170272448
438, 1.4591479170272448
440, 1.6804820237218405
444, 1.4591479170272448
448, 1.8446958733715437
450, 1.4591479170272448
456, 1.4591479170272448
460, 1.6804820237218405
462, 1.4591479170272448
464, 1.9717272604713352
468, 1.4591479170272448
474, 1.4591479170272448
